sample_id,abs_diag_mae_dx,abs_diag_max_error_dx,abs_diag_mae_dy,abs_diag_max_error_dy,positive_branch_mae_dx,positive_branch_max_error_dx,positive_branch_mae_dy,positive_branch_max_error_dy,oracle_signed_mae_dx,oracle_signed_max_error_dx,oracle_signed_mae_dy,oracle_signed_max_error_dy,fraction_negative_dx,fraction_negative_dy,fraction_positive_dx,fraction_positive_dy,sign_lost,strict_signed_diagonal_invertible,status
sample_001503,1.379272304958117e-09,1.8706835969162228e-08,1.534674398328e-09,1.2071294519522269e-08,0.011928552011718638,0.2572300555853006,0.2327542606499501,1.241933120870669,1.379272304958117e-09,1.8706835969162228e-08,1.534674398328e-09,1.2071294519522269e-08,0.11160714285714286,0.38839285714285715,0.8883928571428571,0.6116071428571429,True,False,not_strictly_invertible_from_diagonal
sample_001504,1.6616573135724415e-09,1.2714145514181041e-08,1.7802447438097454e-09,1.2771182444915041e-08,0.18440270358143854,1.0181659769635278,0.01762379448479232,0.7309096170642595,1.6616573135724415e-09,1.2714145514181041e-08,1.7802447438097454e-09,1.2771182444915041e-08,0.41964285714285715,0.049107142857142856,0.5803571428571429,0.9508928571428571,True,False,not_strictly_invertible_from_diagonal
sample_001505,6.233462211721599e-10,1.0453010568234333e-08,1.94473955040582e-09,1.6613204922855118e-08,0.04414199585049488,1.1309402741287173,0.36762926851661637,1.8189516693951981,6.233462211721599e-10,1.0453010568234333e-08,1.94473955040582e-09,1.6613204922855118e-08,0.11160714285714286,0.49107142857142855,0.8883928571428571,0.5089285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001506,2.0190871537988954e-09,1.9368517900630877e-08,1.2368256953105078e-09,1.3697836864778878e-08,0.3476109164682514,1.606452567629422,0.11113979151728122,1.2191560904837533,2.0190871537988954e-09,1.9368517900630877e-08,1.2368256953105078e-09,1.3697836864778878e-08,0.5625,0.4107142857142857,0.4375,0.5892857142857143,True,False,not_strictly_invertible_from_diagonal
sample_001507,1.508370431081851e-09,1.1938049659931949e-08,2.5490694473682467e-09,1.9714377574864272e-08,0.040517886877722585,0.3112919608989485,0.024203222951044517,0.6316250584585327,1.508370431081851e-09,1.1938049659931949e-08,2.5490694473682467e-09,1.9714377574864272e-08,0.36607142857142855,0.0625,0.6339285714285714,0.9375,True,False,not_strictly_invertible_from_diagonal
sample_001508,8.135749284387632e-10,1.0104493519680346e-08,1.362459267470115e-09,1.2758595402395656e-08,0.12611980214818883,1.3094027099504097,0.23538368509870405,1.3470579686678885,8.135749284387632e-10,1.0104493519680346e-08,1.362459267470115e-09,1.2758595402395656e-08,0.34375,0.49107142857142855,0.65625,0.5089285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001509,2.265758671182363e-09,1.9803869100165628e-08,1.2199405981295337e-09,1.0564511820909672e-08,0.36223322017623655,1.464612697503961,0.1024784645519053,1.2419331208706725,2.265758671182363e-09,1.9803869100165628e-08,1.2199405981295337e-09,1.0564511820909672e-08,0.65625,0.4642857142857143,0.34375,0.5357142857142857,True,False,not_strictly_invertible_from_diagonal
sample_001510,1.8031258914292625e-09,1.330000454213831e-08,1.977398471124133e-09,1.839288366056735e-08,0.07267683405882479,0.9181804975558328,0.04816136002846615,0.590743177704198,1.8031258914292625e-09,1.330000454213831e-08,1.977398471124133e-09,1.839288366056735e-08,0.32142857142857145,0.19642857142857142,0.6785714285714286,0.8035714285714286,True,False,not_strictly_invertible_from_diagonal
sample_001511,3.095384454827264e-09,1.871756583060602e-08,1.1750466212030031e-09,1.0631530544813472e-08,0.002599033526454154,0.1415491931192585,0.09464885452375751,1.3891078967740875,3.095384454827264e-09,1.871756583060602e-08,1.1750466212030031e-09,1.0631530544813472e-08,0.022321428571428572,0.16964285714285715,0.9776785714285714,0.8303571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001512,3.284293714166156e-09,1.975065055948022e-08,1.178849679750632e-09,1.6067847274925384e-08,0.5060609444439577,1.5954076389667122,0.04925901682313437,0.314498469269554,3.284293714166156e-09,1.975065055948022e-08,1.178849679750632e-09,1.6067847274925384e-08,0.7098214285714286,0.41964285714285715,0.29017857142857145,0.5803571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001513,2.1068227695413293e-09,1.4537115067270179e-08,1.8077895474800167e-09,1.7691334175395923e-08,0.15912087238047018,0.9670106033251373,0.001015530660421845,0.0633669155881659,2.1068227695413293e-09,1.4537115067270179e-08,1.8077895474800167e-09,1.7691334175395923e-08,0.4017857142857143,0.04017857142857143,0.5982142857142857,0.9598214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001514,2.243772383629156e-09,1.5787900320418657e-08,1.6270154183327806e-09,1.9153352237566423e-08,0.10634096105586688,1.0443249408687754,0.157771990498228,1.4515987926969418,2.243772383629156e-09,1.5787900320418657e-08,1.6270154183327806e-09,1.9153352237566423e-08,0.2767857142857143,0.34375,0.7232142857142857,0.65625,True,False,not_strictly_invertible_from_diagonal
sample_001515,1.649155242804468e-09,1.3249836894324574e-08,1.4031123444655097e-09,1.2238527191676951e-08,0.0999322680568039,1.0443249408687754,0.0027754326310755048,0.21170973785299263,1.649155242804468e-09,1.3249836894324574e-08,1.4031123444655097e-09,1.2238527191676951e-08,0.24553571428571427,0.013392857142857142,0.7544642857142857,0.9866071428571429,True,False,not_strictly_invertible_from_diagonal
sample_001516,2.291158671666436e-09,1.9803862549849782e-08,9.99246536377112e-10,8.211099633559371e-09,0.008951929911971116,0.3868623731916847,0.07797931976680675,1.0556285531864722,2.291158671666436e-09,1.9803862549849782e-08,9.99246536377112e-10,8.211099633559371e-09,0.049107142857142856,0.22767857142857142,0.9508928571428571,0.7723214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001517,1.5767672679854802e-09,1.2176358921145436e-08,2.404558724947049e-09,1.2608089794419186e-08,0.04439372525301947,0.3054788541161664,0.024636028320743734,0.6701708231161356,1.5767672679854802e-09,1.2176358921145436e-08,2.404558724947049e-09,1.2608089794419186e-08,0.40625,0.0625,0.59375,0.9375,True,False,not_strictly_invertible_from_diagonal
sample_001518,1.923441091991865e-09,1.5810879605560046e-08,1.0340145325404494e-09,8.94405044471469e-09,0.05909777608089401,1.160587119575064,0.03080741793472893,0.7752956546564784,1.923441091991865e-09,1.5810879605560046e-08,1.0340145325404494e-09,8.94405044471469e-09,0.14732142857142858,0.11607142857142858,0.8526785714285714,0.8839285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001519,1.3750706860125606e-09,1.0453010568234333e-08,2.2937345083579056e-09,1.7404033436640987e-08,0.048414890920308006,0.6635663393905644,0.04679776192197629,0.723317272219214,1.3750706860125606e-09,1.0453010568234333e-08,2.2937345083579056e-09,1.7404033436640987e-08,0.4017857142857143,0.14285714285714285,0.5982142857142857,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_001520,2.8103765533030717e-09,1.632257728978459e-08,1.4408684433458797e-09,1.903175894657494e-08,0.016870993271946355,0.24967301189283775,0.03329735438994932,0.7934004988571908,2.8103765533030717e-09,1.632257728978459e-08,1.4408684433458797e-09,1.903175894657494e-08,0.10714285714285714,0.10714285714285714,0.8928571428571429,0.8928571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001521,2.9870685258961584e-09,2.0372149300840192e-08,1.4320185139457667e-09,1.610140287766626e-08,0.0372622882003543,0.8088940489265493,0.09680636468089401,1.3820995847147912,2.9870685258961584e-09,2.0372149300840192e-08,1.4320185139457667e-09,1.610140287766626e-08,0.14732142857142858,0.16517857142857142,0.8526785714285714,0.8348214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001522,2.170123256026246e-09,1.5195454561300892e-08,1.125933249931771e-09,1.2751192990378968e-08,0.0025821642188019927,0.12585380215291364,0.09813476474038589,1.5386187728888343,2.170123256026246e-09,1.5195454561300892e-08,1.125933249931771e-09,1.2751192990378968e-08,0.026785714285714284,0.20535714285714285,0.9732142857142857,0.7946428571428571,True,False,not_strictly_invertible_from_diagonal
sample_001523,1.872040147325801e-09,1.4171452344946545e-08,1.0721996161008958e-09,1.334462507163181e-08,0.059105561527476806,0.9629414389762534,0.030310734480696565,0.7700394231598169,1.872040147325801e-09,1.4171452344946545e-08,1.0721996161008958e-09,1.334462507163181e-08,0.14732142857142858,0.10267857142857142,0.8526785714285714,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001524,1.984203099519057e-09,1.453711329091334e-08,1.6210476002303338e-09,1.2474510535653849e-08,0.11499574551511275,1.6174974471266785,0.25142878072313196,1.618630463685383,1.984203099519057e-09,1.453711329091334e-08,1.6210476002303338e-09,1.2474510535653849e-08,0.23214285714285715,0.45535714285714285,0.7678571428571429,0.5446428571428571,True,False,not_strictly_invertible_from_diagonal
sample_001525,2.020433527524062e-09,1.2342341260129785e-08,1.4902133523500857e-09,1.4373929602129465e-08,0.09724889597142583,1.0931550685354121,0.15642142807136622,1.3353774374365934,2.020433527524062e-09,1.2342341260129785e-08,1.4902133523500857e-09,1.4373929602129465e-08,0.2544642857142857,0.3080357142857143,0.7455357142857143,0.6919642857142857,True,False,not_strictly_invertible_from_diagonal
sample_001526,3.4994842427724032e-09,2.0271561429474616e-08,1.7977023668586186e-09,1.4611331589087229e-08,0.5366303692865587,1.695393096416804,0.21161196695900245,1.2506935211088042,3.4994842427724032e-09,2.0271561429474616e-08,1.7977023668586186e-09,1.4611331589087229e-08,0.6339285714285714,0.7276785714285714,0.36607142857142855,0.27232142857142855,True,False,not_strictly_invertible_from_diagonal
sample_001527,2.759313349310536e-09,1.6241756939372465e-08,1.6291994372161062e-09,1.9205841028657744e-08,0.4717519261808612,1.688417389223191,0.2367824811386741,1.6291429246386149,2.759313349310536e-09,1.6241756939372465e-08,1.6291994372161062e-09,1.9205841028657744e-08,0.625,0.6383928571428571,0.375,0.36160714285714285,True,False,not_strictly_invertible_from_diagonal
sample_001528,2.187859807666943e-09,1.3390598740947723e-08,1.708990202607747e-09,1.3077946170447774e-08,0.05655064861018914,0.722278730866525,0.02984664236509185,0.7636151283926604,2.187859807666943e-09,1.3390598740947723e-08,1.708990202607747e-09,1.3077946170447774e-08,0.16071428571428573,0.06696428571428571,0.8392857142857143,0.9330357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001529,2.2823809351515956e-09,2.0372145970171118e-08,1.547483016058475e-09,1.81658609266222e-08,0.3634256860655337,1.6314489255704807,0.24295778335465792,1.4183092603910068,2.2823809351515956e-09,2.0372145970171118e-08,1.547483016058475e-09,1.81658609266222e-08,0.5714285714285714,0.5803571428571429,0.42857142857142855,0.41964285714285715,True,False,not_strictly_invertible_from_diagonal
sample_001530,1.7850710908213471e-09,1.342497135681242e-08,1.455163714825374e-09,1.3078806260224951e-08,0.12690872495423822,1.2140677153613362,0.0012462730493829606,0.12702584168534903,1.7850710908213471e-09,1.342497135681242e-08,1.455163714825374e-09,1.3078806260224951e-08,0.23660714285714285,0.03571428571428571,0.7633928571428571,0.9642857142857143,True,False,not_strictly_invertible_from_diagonal
sample_001531,1.8559575538207827e-09,1.518546277612387e-08,1.9141477722499096e-09,1.0808197781209117e-08,0.22582499442907963,1.6889987072360286,0.27030275570930734,1.3528982260732816,1.8559575538207827e-09,1.518546277612387e-08,1.9141477722499096e-09,1.0808197781209117e-08,0.39732142857142855,0.6071428571428571,0.6026785714285714,0.39285714285714285,True,False,not_strictly_invertible_from_diagonal
sample_001532,1.7455896303963576e-09,1.1943386835078229e-08,9.734217481265384e-10,8.779560134453135e-09,0.00861066876174116,0.4310419962836114,0.059238314891608974,0.9715286865420636,1.7455896303963576e-09,1.1943386835078229e-08,9.734217481265384e-10,8.779560134453135e-09,0.044642857142857144,0.14732142857142858,0.9553571428571429,0.8526785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001533,4.103058350451075e-10,8.165878362387247e-09,1.816081981131249e-09,1.353193346265158e-08,4.103058350451075e-10,8.165878362387247e-09,0.30405898709852835,1.619214476547586,4.103058350451075e-10,8.165878362387247e-09,1.816081981131249e-09,1.353193346265158e-08,0.0,0.42857142857142855,1.0,0.5714285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001534,2.2990957017129404e-09,1.7331078683291423e-08,1.6895275472395776e-09,8.779561910809974e-09,0.06967945045090708,1.0129341765932038,0.0639874446908399,0.7034603591235691,2.2990957017129404e-09,1.7331078683291423e-08,1.6895275472395776e-09,8.779561910809974e-09,0.3392857142857143,0.19642857142857142,0.6607142857142857,0.8035714285714286,True,False,not_strictly_invertible_from_diagonal
sample_001535,3.1492703327139302e-09,1.9593342726054175e-08,1.5882319535924214e-09,1.3736483950310685e-08,0.03963294655668327,1.0356052845802397,0.15579307808903353,1.5158417412046012,3.1492703327139302e-09,1.9593342726054175e-08,1.5882319535924214e-09,1.3736483950310685e-08,0.13392857142857142,0.29017857142857145,0.8660714285714286,0.7098214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001536,1.268695371892655e-09,1.1690687085064155e-08,1.7688794675506966e-09,1.9269049689185636e-08,0.07773086412872676,1.1024560298262256,0.2796497926332716,1.5917652087577592,1.268695371892655e-09,1.1690687085064155e-08,1.7688794675506966e-09,1.9269049689185636e-08,0.16517857142857142,0.4732142857142857,0.8348214285714286,0.5267857142857143,True,False,not_strictly_invertible_from_diagonal
sample_001537,2.5026751502446916e-09,1.9046827448576664e-08,2.1191099330324483e-09,1.811270256002473e-08,0.015586399717674285,0.17817177488945513,0.0247859456570127,0.9102058627773538,2.5026751502446916e-09,1.9046827448576664e-08,2.1191099330324483e-09,1.811270256002473e-08,0.24107142857142858,0.06696428571428571,0.7589285714285714,0.9330357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001538,1.6851448444328527e-09,1.396062654368535e-08,1.6071239448372283e-09,1.2956915207418263e-08,0.02164604554097999,0.3583781450107416,0.058264502875145625,0.9802890932565589,1.6851448444328527e-09,1.396062654368535e-08,1.6071239448372283e-09,1.2956915207418263e-08,0.25,0.17857142857142858,0.75,0.8214285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001539,2.911767467285047e-09,1.1751224548994799e-08,1.1852082367294105e-09,9.146042367902396e-09,0.1055377669117346,1.3373056265079952,0.11925359331974576,1.2851511094194912,2.911767467285047e-09,1.1751224548994799e-08,1.1852082367294105e-09,9.146042367902396e-09,0.15625,0.35714285714285715,0.84375,0.6428571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001540,2.7050916285455686e-09,1.9062966649663338e-08,1.967322278151688e-09,1.6170904282297727e-08,0.08085930408208551,1.3216102223604795,0.029230024993830213,0.8424587571834785,2.7050916285455686e-09,1.9062966649663338e-08,1.967322278151688e-09,1.6170904282297727e-08,0.125,0.0625,0.875,0.9375,True,False,not_strictly_invertible_from_diagonal
sample_001541,1.9954727406313912e-09,1.878217248396652e-08,9.793316644356805e-10,8.999933576170349e-09,0.021699246197997634,0.5711379156428409,0.03039547043079016,0.6847714990918063,1.9954727406313912e-09,1.878217248396652e-08,9.793316644356805e-10,8.999933576170349e-09,0.10267857142857142,0.10714285714285714,0.8973214285714286,0.8928571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001542,2.5567977013699126e-09,1.8534930146252293e-08,2.622766903545333e-09,1.9962592801014978e-08,0.16970384458932503,1.3646272422959242,0.039364456083547786,0.723317272219214,2.5567977013699126e-09,1.8534930146252293e-08,2.622766903545333e-09,1.9962592801014978e-08,0.41964285714285715,0.11607142857142858,0.5803571428571429,0.8839285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001543,3.744583063973003e-09,2.0271561429474616e-08,1.5289112017123359e-09,9.40282768313594e-09,0.5681535080415914,1.5471588615484375,0.050463572465090666,0.8535552592865422,3.744583063973003e-09,2.0271561429474616e-08,1.5289112017123359e-09,9.40282768313594e-09,0.8035714285714286,0.4017857142857143,0.19642857142857142,0.5982142857142857,True,False,not_strictly_invertible_from_diagonal
sample_001544,2.332170548310119e-09,1.9368524450946722e-08,1.2456144743188376e-09,1.281050321377819e-08,0.0295638113696892,0.7158843099679821,0.06425468870242713,0.7618630377026235,2.332170548310119e-09,1.9368524450946722e-08,1.2456144743188376e-09,1.281050321377819e-08,0.16071428571428573,0.20982142857142858,0.8392857142857143,0.7901785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001545,2.1977363679420363e-09,1.2990397646461815e-08,1.4240743518465128e-09,1.6809254210770064e-08,0.04705374195374072,1.0216538208325647,0.15781370651409996,1.532778524620613,2.1977363679420363e-09,1.2990397646461815e-08,1.4240743518465128e-09,1.6809254210770064e-08,0.12053571428571429,0.29017857142857145,0.8794642857142857,0.7098214285714286,True,False,not_strictly_invertible_from_diagonal
