sample_id,delta_consistency_mse,delta_consistency_max_error,delta_consistency_error,absolute_shape,delta_shape,status
sample_002702,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002703,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002704,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002705,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002706,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002707,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002708,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002709,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002710,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002711,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002712,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002713,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002714,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002715,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002716,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002717,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002718,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002719,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002720,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002721,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002722,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002723,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002724,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002725,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002726,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002727,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002728,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002729,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002730,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002731,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002732,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002733,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002734,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002735,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002736,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002737,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002738,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002739,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002740,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002741,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002742,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002743,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002744,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002745,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002746,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002747,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002748,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002749,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002750,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002751,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002752,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002753,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002754,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002755,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002756,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002757,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002758,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002759,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002760,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002761,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002762,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002763,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002764,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002765,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002766,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002767,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002768,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002769,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002770,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002771,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002772,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002773,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002774,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002775,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002776,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002777,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002778,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002779,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002780,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002781,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002782,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002783,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002784,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002785,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002786,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002787,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002788,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002789,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002790,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002791,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002792,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002793,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002794,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002795,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002796,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002797,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002798,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002799,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002800,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002801,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002802,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002803,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002804,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002805,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002806,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002807,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002808,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002809,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002810,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002811,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002812,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002813,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002814,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002815,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002816,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002817,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002818,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002819,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002820,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002821,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002822,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002823,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002824,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002825,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002826,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002827,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002828,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002829,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002830,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002831,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002832,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002833,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002834,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002835,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002836,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002837,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002838,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002839,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002840,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002841,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002842,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002843,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002844,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002845,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002846,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002847,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002848,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002849,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002850,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002851,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002852,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002853,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002854,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002855,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002856,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002857,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002858,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002859,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002860,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002861,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002862,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002863,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002864,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002865,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002866,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002867,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002868,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002869,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002870,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002871,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002872,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002873,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002874,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002875,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002876,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002877,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002878,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002879,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002880,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002881,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002882,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002883,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002884,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002885,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002886,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002887,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002888,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002889,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002890,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002891,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002892,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002893,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002894,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002895,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002896,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002897,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002898,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002899,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002900,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002901,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002902,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002903,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002904,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002905,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002906,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002907,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002908,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002909,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002910,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002911,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002912,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002913,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002914,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002915,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002916,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002917,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002918,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002919,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002920,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002921,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002922,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002923,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002924,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002925,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002926,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002927,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002928,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002929,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002930,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002931,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002932,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002933,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002934,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002935,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002936,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002937,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002938,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002939,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002940,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002941,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002942,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002943,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002944,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002945,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002946,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002947,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002948,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002949,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002950,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002951,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002952,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002953,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002954,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002955,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002956,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002957,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002958,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002959,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002960,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002961,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002962,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002963,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002964,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002965,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002966,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002967,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002968,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002969,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002970,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002971,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002972,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002973,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002974,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002975,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002976,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002977,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002978,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002979,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002980,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002981,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002982,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002983,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002984,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002985,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002986,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002987,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002988,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002989,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002990,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002991,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002992,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002993,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002994,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002995,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002996,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002997,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002998,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002999,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003000,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003001,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003002,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003003,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003004,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003005,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003006,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003007,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003008,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003009,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003010,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003011,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003012,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003013,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003014,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003015,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003016,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003017,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003018,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003019,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003020,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003021,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003022,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003023,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003024,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003025,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003026,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003027,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003028,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003029,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003030,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003031,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003032,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003033,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003034,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003035,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003036,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003037,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003038,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003039,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003040,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003041,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003042,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003043,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003044,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003045,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003046,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003047,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003048,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003049,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003050,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003051,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003052,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003053,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003054,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003055,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003056,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003057,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003058,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003059,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003060,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003061,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003062,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003063,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003064,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003065,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003066,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003067,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003068,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003069,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003070,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003071,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003072,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003073,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003074,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003075,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003076,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003077,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003078,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003079,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003080,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003081,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003082,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003083,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003084,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003085,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003086,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003087,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_003088,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
